url,segment_no,cumle_icerigi,sozcuk_sayisi
https://www.canlihaber.com/eglence/ersin-korkut-survivordan-neden-elendi-ersin-korkut-kimdir-h4206.html,10,İstanbul a geldikten sonra kimseden yardım almak istemeyen ve kendi ayakları üzerinde durmak isteyen Korkut un Merter de bir pizzacıda çalıştığını öğrenen Yılmaz Erdoğan hemen kuzeninin yanına gitmiş ve kuzenini alarak Beşiktaş Kültür Merkezi nde çalışması için yanına çağırdı.,39
https://www.canlihaber.com/eglence/ersin-korkut-survivordan-neden-elendi-ersin-korkut-kimdir-h4206.html,11,2000 yılında BKM nin çeşitli birimlerinde görev almaya başlayan Ersin Korkut Bana Bir Şeyhler Oluyor isimli tiyatro oyununun arka kadrosunda çalıştığı esnada oyunda kendisine uygun bir rol olduğunu fark ederek oyunda yer almak istedi.,34
https://www.canlihaber.com/eglence/ersin-korkut-survivordan-neden-elendi-ersin-korkut-kimdir-h4206.html,12,Tiyatro oyununun ardından ünlü komedyen Cem Yılmaz ile birlikte Doritos reklamında rol alan Korkut canlandırdığı rolerdeki şivesi ve oynadığı reklamdaki Doktor bu ne repliği ile hafızalara kazındı.,27
https://www.canlihaber.com/eglence/ersin-korkut-survivordan-neden-elendi-ersin-korkut-kimdir-h4206.html,13,BKM bünyesinde hazırlanan Çok Güzel Hareketler Bunlar isimli programda canlandırdığı komik tiplemeler ile tüm beğenileri toplayan Ersin Korkut Survivor 2020 ünlüler kadrosunda şimdiye kadar gösterdiği başarılı performans ve karakteri ile halkın gönlünde taht kurdu.,34
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,1, Meteoroloji den yapılan uyarıda İstanbul da Cuma gününden başlayarak önümüzdeki haftanın ortasına kadar sürecek olan sıcaklıkların 9 ila 13 derece mevsim normallerinin üzerinde seyredeceği belirtildi.,25
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,2,Bu tarihlerde yaşanacak olan sıcaklıklr ile Mayıs ayındaki en yüksek sıcaklık değerlerinin aşılması bekleniyor.,14
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,3,Sıcaklıklar Artacak Meteoroloji Genel Müdürlüğü tarafından yapılan son açıklamada Cuma günü itibariyle önümüzdeki hafta ortasına kadar hava sıcaklıklarında hissedilir derecede artış yaşanacağı ifade edildi.,24
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,4,Meteoroloji açıklamasında Marmara Batı Akdeniz İç Anadolu nun Batısı ve Batı Karadeniz in iç kesimlerinde mevsim normallerinin 9 ila 13 derece üzerinde seyredeceği ve bu sıcaklığın uzun yıllar sonrasında Mayıs ayında yaşanan en yüksek sıcaklık değerlerini aşabileceği aktarıldı.,38
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,5,Diğer bölgelerde ise sıcaklıkların mevsim normallerinin 5 ila 9 derece üzerinde seyredeceği tahminleri yürütüldü.,14
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,6,"Sıcaklıklara Karşı Önemli Uyarı   Öte yandan yapılan uyarıda sıcaklığın mevsim normallerinin üzerinde olması beklenen bu tarihlerde özellikle kronik rahatsızlığı bulunan vatandaşların çocuk ve yaşlıların olumsuz durumlara karşı dikkatli ve tedbirli olmaları ve güneş ışığının dik geldiği saatlerde açık havada bulunmamaları konusuna dikkat çekildi.",43
https://www.canlihaber.com/gundem/istanbullular-hafta-sonuna-dikkat-kavurucu-sicaklar-geliyor-h4205.html,7,Bingöl Bitlis Muş ve Van İçin Yağış Uyarısı Diğer yandan Meteoroloji tarafından bu sabah saatlerinde yapılan değerlendirmelerde kuzey ve doğu kesimlerin parçalı bulutlu geçeceği öğle saatleri itibari ile Doğu Karadenz Doğu Anadolu nun Kuzeyi ile Bingöl Bitlis Muş ve Van çevrelerinde sağanak ve yer yer gök gürültülü sağanak yağış beklendiği bilgisine yer verilmişti.,53
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,1, TV8 ekranlarının ilgiyle izlenen gündüz kuşağı programı olan Doya Doya Moda nın yeni haftası bomba gibi yeni bölümleriyle hız kesmeden devam ediyor.,22
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,2,Her hafta en şık ve en tarz olan yarışmacının arandığı ve puanların konuştuğu yarışmada bugün yine heyecan dorukta.,18
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,3,7 büyük beden yarışmacının en iyisi olmak ve her yeni haftada en yüksek puanları toplayarak birincilik koltuğuna oturmak için yarıştığı Doya Doya Moda da bugün yine yarışmacılar jüri üyelerinin karşısına geçecek ve en yüksek puanı hanesine yazdırmak için uğraşacak.,39
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,4,Peki Doya Doya Moda 13 Mayıs 2020 günün birincisi kim oldu Doya Doya Moda 13 Mayıs 2020 puan tablosu nasıl İşte tüm detaylar… Betül ün Hayat Hikayesi Gözyaşlarına Boğdu Uzun bir süredir yarışmada yer alan ve hayatıyla ilgili hiçbir konuyu paylaşmayan Betül ün dün ilk defa yayın sırasında hayat hikayesinden bahsetmesi dikkat çekti.,53
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,5,3 yaşındaki oğlunun hayatını kaybettiğini ve ailesiyle görüşmediğini söyleyen yarışmacı anlattığı hayat hikayesiyle hem jüri üyeleri hem de ekran başındaki izleyiciyi gözyaşlarına boğdu.,23
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,6,"Doya Doya Moda 12 Mayıs 2020 Puanlaması   Doya Doya Moda nın dün yayınlanan yeni bölümünde jüri üyelerinin verdiği puanlara göre Mira 5 Su 6 Emel 6 Betül 5 Sündüz 5 Tuğçe 3 ve Hanzade 6 puanın sahibi oldu.",38
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,7,Jüri üyelerinin verdiği puanlara göre Su Emel ve Hanzade 6 puanla gün birincisi olurken Tuğçe ise aldığı 3 puanla gün sonunculuğuna yerleşmişti.,22
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,8,Doya Doya Moda 13 Mayıs 2020 Günün Puanı Doya Doya Moda 13 Mayıs 2020 Çarşamba gününün puanlaması henüz belli oldu.,20
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,9,Jüri üyelerinin bugün verdiği puanlara göre Mira 4 Betül 12 Emel 15 Su 15 Sündüz 15 Tuğçe 9 ve Hanzade 15 puanın sahibi oldu.,24
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,10,Jüri tarafından verilen puanlara göre bugünün birinciliğini 15er puan alan Su Sündüz Emel ve Hanzade paylaştı.,16
https://www.canlihaber.com/eglence/doya-doya-moda-13-mayis-2020-gunun-birincisi-ve-puan-tablosu-h4204.html,11,Mira ise aldığı 4 puanla gün sonuncusu oldu.,8
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,1, Kanal D ekranlarında hafta içi her gün yayınlanan ve en lezzetli yemekler en muhteşem sunumlarla izleyenleri ekrana kilitleyen Gelinim Mutfakta nın yeni bölümünde neler olacağı yine merak konusu.,28
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,2,Gelinler bugün yine en lezzetli yemeği çıkarmak ve en beğenilen tabağı hazırlamak için kıyasıya bir rekabet içinde.,17
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,3,Peki Gelinim Mutfakta 13 Mayıs 2020 günün birincisi kim oldu Gelinim Mutfakta 13 Mayıs 2020 çeyrek altın kimin oldu Gelinim Mutfakta 13 Mayıs 2020 puan tablosu nasıl İşte tüm detaylar… Gelinim Mutfakta nın Gelinleri Kılık Değiştiriyor Fatih Ürek in şahane sunumuyla ekranlara gelen ve izlenme rekorları kıran Gelinim Mutfakta da bugün yine eğlenceli anlar evlerinize konuk oluyor.,57
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,4,Dün kayınvalidelerin kılık değiştirerek geldiği stüdyoda bugün ise gelinler kılık değiştiriyor.,11
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,5,Gelinlerden Kıymet ve Hatice Melek kılığına girerken Elif ve Neslihan ise Çocuk kılığına giriyor.,14
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,6,Gelinlerin kılık değiştirmesi kayınvalidelere de oldukça eğlenceli anlar yaşatıyor.,9
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,7,Diğer yandan bol eğlence ve lezzetin yer aldığı programda zaman zaman tansiyon da yükselirken bugün kayınvalide Hüsniye Hanımın yaptığı açıklamalar gelini Hatice yi oldukça sinirlendiriyor ve kayınvalide ile gelin arasında büyük bir tartışma yaşandığı görülüyor.,35
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,8,Gelinim Mutfakta 12 Mayıs 2020 Puan Tablosu Gelinim Mutfakta nın dün yayınlanan bölümünde kayınvalidelerin puanlamasına göre Elif 18 Hatice 16 Neslihan 13 ve Kıymet 4 puanın sahibi olmuştu.,28
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,9,Yapılan puanlama sonucunda günün en yüksek puanını alan Elif 18 puanla günün birincisi ve çeyrek altının kazananı olmuştu.,18
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,10,Gelinim Mutfakta 13 Mayıs 2020 Günün Puanı ve Çeyrek Altının Sahibi Gelinim Mutfakta 13 Mayıs 2020 Çarşamba gününde henüz kayınvalideler puanlarını verdi.,22
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,11,Kayınvalidelerin verdiği puanlara göre Neslihan 9 Elif 9 Kıymet 13 ve Hatice 7 puanın sahibi oldu.,16
https://www.canlihaber.com/eglence/gelinim-mutfakta-13-mayis-2020-gunun-birincisi-ve-ceyrek-altinin-h4203.html,12,Bugünün vpuan tablosuna göre Kıymet aldığı 13 puanla günün birincisi ve çeyrek altının sahibi olurken Hatice ise 7 puanla gün sonuncusu oldu.,22
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,1, Gazi Üniversitesi Fen Edebiyat Fakültesi Dekanı Prof. Dr. Orhan Acar video konferans görüşmesinde kameranın açık olduğunu unutarak kız öğrencilerle ilgili skandal ifadelerde bulunmuş ve sosyal medyada büyük tepki çekmişti.,29
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,2,Kızların resimlerini de görüyoruz böylece çaktırma sözlerini kullanan ve kameranın açık olduğunu fark ettikten sonra ne yapacağını şaşıran Acar yaşanan olaydan sonra görevinden istifa etti.,25
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,3,Üniversite Tarafından Açıklandı Video konferans esnasında kameranın açık olduğunu unutan ve skandal ifadelerde bulunan Acar yayında olduğu anlarda kullandığı kelimeler sonrasında kameranın açık olduğunu fark etti ancak o anlar sosyal medyada hızla yayıldı.,33
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,4,Sosyal medyada büyük tepki çeken olay sonrasında Üniversite tarafından yapılan açıklamada dekanın istifa ettiği bilgisi paylaşıldı.,16
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,5,Olay Sonrası Ne Yapacağını Şaşırdı Gazi Üniversitesi Fen Edebiyat Fakültesi Prof. Dr. Orhan Acar video konferansta olduğu sıralarda kamerayı unutarak Kızların fotoğraflarını da görüyoruz böylece çaktırma ifadelerinde bulundu.,28
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,6,Bu sözlerin ardından odada yanında bulunan başka bir kişi tarafından uyarıldı ve videoyu kontrol ederek Sesim de gidiyor ifadelerini kullandı.,20
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,7,Söylediği sözler bir bir duyulan Acar ın olan biteni fark etmesiyle ne yapacağını şaşırdığı ve hiçbir şey söyleyemediği görüldü.,19
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,8,Sosyal Medyadan Büyük Tepki Sosyal medyada hızla yayılan bu görüntülere kullanıcılardan tepki yağdı.,13
https://www.canlihaber.com/gundem/kiz-ogrencilerle-ilgili-skandal-ifadeler-kullanan-universite-dekani-h4202.html,9,Dekanı istifaya çağıran sosyal medya kullanıcıları olaya karşı sessiz kalınmaması gerektiğini ve Acar ın istifasını açıklaması gerektiğine dair çok sayıda yorumda bulundu.,22
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,1, Sigara fiyatlarında 0 3899 olan asgari maktu vergisi Resmi Gazete te yayımlanan karar ile 0 4569 a yükseldi.,18
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,2,Sigaradaki bu vergi artışıyla birlikte 7.,6
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,3,79 TL olan şu an ki vergi miktarı 9.,9
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,4,13 TL ye çıktı.,4
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,5,Sigara vergisi satış fiyatı üzerinden alındığından dolayı bu verginin üstüne KDV ve yüzde 67 lik nispi vergi eklendiği zaman bir paket sigaranın en ucuz fiyatı 11.,26
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,6,6 liradan 13.,3
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,7,6 liraya yükselecek.,3
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,8,Sigaradaki bu vergi artışının Maliye ye 1 yıl içerisinde 1 milyar lira vergi artışı sağlayacağı öngörülüyor.,16
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,9,Ucuz Satan Şirketler Farkı Cebinden Ödeyecek Resmi Gazete de yayımlanan Cumhurbaşkanlığı kararı ile bir paket sigaradan alınan asgari maktu vergisi yüzde 17 18 arttı.,24
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,10,Bu kararla birlikte bir paket sigaradan alınan vergi miktarı 7 79 liradan 9 13 liraya çıktı.,16
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,11,Sigarada maktu vergisi haricinde alınan KDV miktarı da paket fiyatına eklenince şu anda 11.,14
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,12,6 TL olan sigaranın taban fiyatı 13.,7
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,13,6 liraya yükselmiş olacak.,4
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,14,Şu anda 12 TL den satılan bazı sigara markalarının ise bu zamla birlikte 14 TL den satılacağı tahmin ediliyor.,19
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,15,Ucuz sigaraların toplam pazarın yüzde 25 ine hakim olduğu biliniyor.,10
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,16,Sigara üretici ya da pazarlama şirketleri taban fiyat olan 13.,10
https://www.canlihaber.com/ekonomi/sigarada-artan-vergi-tutari-fiyatlara-yansiyacak-mi-h4201.html,17,6 TL nin altında sigara satarlarsa aradaki farkı kendi ceplerinden karşılayacaklar.,11
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,1,"   COVID-19 virüsü salgını tüm dünyayı eve hapsetti.",7
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,2,Evlerinde gönüllü karantina altında kalan insanlar nasıl vakit geçireceklerini artık şaşırmış durumdalar.,12
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,3,Bu şaşkınlığın size hata yaptırmasını engellemek için uzmanlar tarafından yapılan uyarılara kulak vermeniz gerekiyor.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,4,Uzmanlar Tarafından Yapılan 14 Tavsiye Yeni tip koronavirüs salgınıyla bizden daha evvel mücadeleye başlamış olan ülkelerde yaşanan gelişmeleri dikkatli ve soğukkanlı bir şekilde takip ederek bazı dersler çıkarmakta fayda var.,30
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,5,Bizlere açıklanan resmi verilerde sahtekarlık olduğunu kesinlikle düşünmemeliyiz.,8
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,6,Yetkililere güvenmeli ve özellikle sosyal medya hesaplarından toplumda kaosa neden olabilecek paylaşımlarda bulunmamalıyız.,13
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,7,Kişisel hayat tarzımızı gereken önlemleri içerecek şekilde değiştirmeliyiz.,8
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,8,Bu salgından kendimizi korumak için elimizden geleni yaptığımızdan emin olmalıyız.,10
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,9,Yaşadığımız kişisel kaygıları kontrol altına almalı ve etrafa yansıtmamaya çok dikkat etmeliyiz.,12
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,10,Kendinizde ya da ailenizdeki bireylerde baş gösteren ruhsal rahatsızlıklar fark ediyorsanız online olarak bir psikiyatra veya çocuk ve ergen psikiyatrına ulaşarak psikolojik destek almaktan çekinmeyin.,25
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,11,Düzenli olarak psikolojik tedavi alıyorsanız hekiminizle mutlaka iritibata geçin.,9
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,12,Günümüzde birçok hekim online ortamda hastalarıyla görüşme imkanına sahiptir.,9
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,13,Evdeki karantina sürecinde yalnızlık hissine kapılmayın.,6
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,14,Herkesin sizinle aynı kaderi paylaştığının farkında olun.,7
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,15,Karantina sürecini yalnızlık hissinizle mücadeleye çevirerek içinizdeki size ulaşmaya çalışın.,10
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,16,Kitap okumak film izlemek hobileriniz ve müzik dinlemek gibi uzun zamandır vakit ayıramadığınız etkinlikleriniz varsa bu karantina sürecini iyi bir fırsat olarak düşünün.,23
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,17,Eşinizle dostunuzla aile büyüklerinizle yüz yüze iletişim kuramasanızda aranızdaki uzaklığın bir telefon mesafesi kadar olduğunu unutmayın.,16
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,18,Yaşadığınız ana ve gün içerisinde yapmanız gerekenlere motive olmayı kolaylaştırmak için geleceğinizle ilgili hayaller kurun.,15
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,19,Dünyada yaşanan gelişmelerle ilgili derin düşüncelere dalmayı seviyorsanız bu salgının sadece sizin yaşam koşullarınızı değiştirmediği ve sizi etrafa karşı daha sorumlu ve duyarlı davranmaya sevk ettiği gerçeği üzerinde düşünebilirsiniz.,29
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,20,Ayrıca karantina süreci insani vasıflarınız üzerinde derin düşüncelere dalmak için iyi bir fırsattır.,13
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,21,Şunun da farkına varmak gerekiyor ki dünyamız bencilliği ve duyarsızlığı artık kaldırmıyor.,12
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,22,Karantina sürecinde hayatınızı paylaştığınız eşinizle her daim aynı fikirde olmanızın imkansız olduğunu kabul edin.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,23,Bu süreçte bir arada yaşıyor olmanın gerektirdiği sorumluluklar yerine getirilmeli ve aile bireyleri birbirlerine saygılı davranmalıdır.,16
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,24,Karantina süreci çocuklarınızla geçirmeye fırsat bulamadığınız kaliteli vakitler için size altın tepside sunulmuş bir fırsattır.,15
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,25,Onlarla eğitici oyunlar oynamak onları eğlendirmek ve gözlerindeki mutluluğu fark etmek size de keyif verecektir.,15
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,26,Bu süreçte en dikkat etmeniz gereken konuların başında aşırı ve tıkanırcasına yemek yemekten kaçınmaktır.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,27,Kendinize bir türlü engel olamıyorsanız online ortamda bir psikiyatrdan yardım isteyin.,11
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,28,Yine yemek yapma ve mutfak işlerinde zayıfsanız kendinizi geliştirmek için iyi bir fırsat elde etmişsiniz demektir.,16
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,29,Evde spor yapmayı ve hareket etmeyi kesinlikle ihmal etmeyin.,9
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,30,Aldığınız kalori miktarı harcadığınız kalori miktarından fazla ise bu süreçten aşırı kilo ile çıkarsınız.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,31,Karantina sürecinde sadece kendi sağlığınızı değil ailenizin ve toplumun sağlığını da koruduğunuzun bilincinde olun.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,32,Evde kalarak sağlık sistemindeki yüküde hafifletiyorsunuz.,6
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,33,Hastalık belirtilerini takip ederek kendinizde bir belirti fark ettiğinizde bir sağlık kuruluşuna müracaat edin.,14
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,34,Böylelikle sağlık kuruluşlarına gereksiz yığılma engellenecektir.,6
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,35,Kendinizi karamsar tablolara kaptırmayın.,4
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,36,İçinizdeki umudu hiçbir zaman kaybetmeyin.,5
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,37,Her şeyin iyi ve olumlu olacağını düşünün.,7
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,38,Duyarlı ve mantıklı davranarak gereken önlemleri almayı ihmal etmeyin.,9
https://www.canlihaber.com/saglik/karantina-gunlerinde-dikkat-edilmesi-gerekenler-h4200.html,39,Değişen şartlara kendimizi ne kadar hızlı adapte edersek daha güzel bir dünyaya o kadar çabuk uyanırız.,16
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,1, Türkiye deki yeni tip koronavirüs salgınında temkinli iyimserlik içerisinde olduklarını Avrupa Bölümü nün Cenevre de bulunan merkezinde online düzenlenen basın toplantısında açıklayan Dünya Sağlık Örgütü (WHO) Türkiye de görülen yeni tip koronavirüs salgınındaki vaka sayılarında dengelenmenin görüldüğünü ifade etti.,41
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,2,Vaka Sayıları Belli Düzeyde Artıyor Dünya Sağlık Örgütü nün Olay Yönetim Ekibi içerisinde görev yapan Catherine Smallwood  Şu an itibariyle Türkiye de vaka sayısı 150 bine yaklaştı.,27
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,3,Bu da Türkiyede vaka sayısında artışın belli bir düzeyde halen sürdüğünü gösteriyor.,12
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,4,Yeni tip koronavirüs salgınının dünyada görülmesinden itibaren çok erken aşamalarda tedbirler alan Türkiye de genel eğilime bakıldığı zaman vaka sayısında bir azalma veya dengelenmenin olduğunu söyleyebiliriz.,26
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,5,Türkiye de vaka sayılarının genel itibarla dengeye oturmasından dolayı temkinli bir iyimserlik içerisindeyiz.,13
